related,headline,image,source,summary,url
NVDA,Pioneer Fundamental Growth Fund Q3 2024 Performance And Market Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1402582104/image_1402582104.jpg?io=getty-c-w1536,SeekingAlpha,"Pioneer Fundamental Growth Fund portfolio returned 1.93% for the quarter, compared with 3.19% of its benchmark, the RLG. Read more here.",https://finnhub.io/api/news?id=d7e61de78d3905dc0b3548cd0f93036b617f4a775fac398db91aa5606f53642d
NVDA,Apple's AI Chips Could Shake Up The Market (Rating Upgrade),https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1468259686/image_1468259686.jpg?io=getty-c-w1536,SeekingAlpha,"Apple is reportedly developing its own AI chip with Broadcom, potentially disrupting the AI chip market if sold externally. See why we shift from sell to hold.",https://finnhub.io/api/news?id=63397f39fdf75150546e26ae0db188da1a99317a644e63783c5d2ee7e94ad62e
NVDA,"Dow Jones Falls On Hot Inflation Data; Tesla Reverses Lower, Nvidia Slides",,DowJones,"Dow Jones Falls On Hot Inflation Data; Tesla Reverses Lower, Nvidia Slides",https://finnhub.io/api/news?id=5c0ba41a0a42ac7fc2fa11fea909f9fe4d067147d341bf8e4b8d785c6192e3bc
NVDA,Pioneer Fund Q3 2024 Performance Analysis And Market Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1688767071/image_1688767071.jpg?io=getty-c-w1536,SeekingAlpha,"Pioneer Fundâs Class Y Shares returned 3.79% in the quarter, underperforming the 5.89% return of the Fundâs benchmark, the SPX. Read more here.",https://finnhub.io/api/news?id=5019bef92599b5c21a5c578d40f79a47db302af4a75f55eebd9173bc8a4d65c8
NVDA,Chainlink leads way as most big cryptocurrencies post advances,,MarketWatch,Chainlink leads way as most big cryptocurrencies post advances,https://finnhub.io/api/news?id=e6418669b2d02e8261efea6e40c21e68a200831217f91c0cf71ae7318ce1a24b
NVDA,Big Tech pullback helping to weigh on stocks in early trade,,MarketWatch,Big Tech pullback helping to weigh on stocks in early trade,https://finnhub.io/api/news?id=f8c86a0452cc7eb2741833f18b8afb14e236870a7fae1936b10feaf200380671
NVDA,Nvidia Falls Below Key Level After Legal Setback; Is Nvidia A Buy Or Sell Now?,,DowJones,Nvidia Falls Below Key Level After Legal Setback; Is Nvidia A Buy Or Sell Now?,https://finnhub.io/api/news?id=0efdd283730608cf6a3c61a6ac2d0805084c66380689ba00b50edc1fcdd839eb
NVDA,"Nvidia: Struggles To Regain Stronger Footing (Technical Analysis, Rating Downgrade)",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1230350644/image_1230350644.jpg?io=getty-c-w1536,SeekingAlpha,"Financial writer downgrades Nvidia Corporation due to antitrust investigations, warns of potential stock declines below $100. Click for this NVDA stock update.",https://finnhub.io/api/news?id=71fa753d221f568be3d21cdc4c8c3d3ff071f9eeb4ee8a6ecc481699082a15d6
NVDA,"GE Vernova: Valued Like The Magnificent 7, Delivering Like An Industrial",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1481351399/image_1481351399.jpg?io=getty-c-w1536,SeekingAlpha,"GE Vernova's valuation is excessively high, trading at ~3x revenue, despite modest revenue growth and low profit margins. Read my analysis of GEV stock.",https://finnhub.io/api/news?id=884e0677e32ff9eaf28613d88a004ae8d34b805d515fbd178d6dd98342060a19
NVDA,"Nvidia-Backed CoreWeave Shakes Up Cloud Market, Plans 2025 IPO",,DowJones,"Nvidia-Backed CoreWeave Shakes Up Cloud Market, Plans 2025 IPO",https://finnhub.io/api/news?id=2e75b07d030ad99f7c556274073abf07ef283fc54305c334880442d54ca706e9
NVDA,"Fed Rate Cuts Look Nailed on After Inflation Data, Market Faces 2025 Disappointment. And 5 Other Things to Know Today.",,MarketWatch,"Fed Rate Cuts Look Nailed on After Inflation Data, Market Faces 2025 Disappointment. And 5 Other Things to Know Today.",https://finnhub.io/api/news?id=7bc0c7e30a4cf28a6dbce63766b5ad155166e2800b5c3c2e517dad11837471a3
NVDA,Wall Street Breakfast Podcast: Big Tech Drives Nasdaq Rally,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1461645090/image_1461645090.jpg?io=getty-c-w1536,SeekingAlpha,"Behind the monster rally that drove the Nasdaq to 20,000. Nvidia increases headcount in China to boost AI-driven car technology - report. Kroger launches $7.5B stock buyback.",https://finnhub.io/api/news?id=845960fa4075bc205dd356385955f110d254e41d989cdc60e1db7ef6b4c6438b
NVDA,Amazon Is Set Up For More Upside In 2025 Thanks To AWS,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2188101091/image_2188101091.jpg?io=getty-c-w1536,SeekingAlpha,"Amid the ongoing AI revolution, AWS remains the main driver of Amazon stock price. Check out why I remain bullish on AMZN stock.",https://finnhub.io/api/news?id=bcba74df09b89c3038a7f1cf2e231c2f722f671f9d4346594862b614ae79ff70
NVDA,Nvidia denies rumours it will cut supplies to China,,Finnhub,"Nvidia said recent social media posts alleging the company would cut supplies to China were false, according to a company post on Chinese social media. Nvidia said that China was an...",https://finnhub.io/api/news?id=b7d07e08dbf96693f06a04a71cb1c450d30556f19dcf595c13e74954531ecc27
NVDA,These 10 most-loved S&P 500 stocks could see as much as 50% upside in 2025,,MarketWatch,These 10 most-loved S&P 500 stocks could see as much as 50% upside in 2025,https://finnhub.io/api/news?id=53f1894e4e1f4ab87935354099c1ec6f2a67c2efc910296c780daaa3b928c8be
NVDA,Pioneer Equity Income Fund Q3 2024 Performance And Market Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1628675510/image_1628675510.jpg?io=getty-c-w1536,SeekingAlpha,"For the third quarter of 2024, Pioneer Equity Income Fundâs Class Y shares underperformed the Fundâs benchmark, the RLV, returning 7.77% vs 9.43% respectively.",https://finnhub.io/api/news?id=242da56334412f4899b4106cf7982b62fd738d509ff57f7b2ea1fa81f5089cf8
NVDA,China Comes Out Swinging as Trump Trade War Looms,,DowJones,China Comes Out Swinging as Trump Trade War Looms,https://finnhub.io/api/news?id=856fb97782dcc48c95db5fe96e2c5a3bdc5b1021d2ffe78dcc152912bb88cfa7
NVDA,"Nvidia steps up hiring in China to focus on AI-driven cars, Bloomberg News reports",,Finnhub,"Nvidia has added hundreds of staff in China this year to enhance its research capabilities and focus on new autonomous driving technologies, Bloomberg News reported on Wednesday. Nvdia...",https://finnhub.io/api/news?id=3bbaeddb62cfbfe39e4bd1ed2b1b1bd15eb87350bc78bfe20573caeeb28b03a1
NVDA,"ETY: Decent Performance, But Portfolio Remains Very Concentrated",https://media.gettyimages.com/id/88621167/photo/bull-and-bear-figurines-on-top-of-stack-of-quarters.jpg?b=1&s=612x612&w=0&k=20&c=4PIVGFAU1S4KIiguSQ06IsxqNGne1C5H7dat6oFclb8=,SeekingAlpha,Eaton Vance Tax-Managed Diversified Equity Income Fund provides yield and strong returns. Find out why ETY CEF is a good option for equity income investors.,https://finnhub.io/api/news?id=f9609b06a98976dc126215bc68facca4a5badb287b2dbe7fa0ab098b5ba8b2b7
NVDA,Nvidia: Earnings Fail To Impress Again,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1547214730/image_1547214730.jpg?io=getty-c-w1536,SeekingAlpha,"Nvidia Corporation beats earnings estimates, but the stock remains flat. Most growth has been priced in. Find out why NVDA stock remains a Sell.",https://finnhub.io/api/news?id=e03f835a212b4ffced30cd970bcf313355e7ee4147e646307054a534e6336d4c
NVDA,Google Cloud Could Be a Surprise Winner in the AI Spending Race,,MarketWatch,Google Cloud Could Be a Surprise Winner in the AI Spending Race,https://finnhub.io/api/news?id=3dc44ac04ba154c33ff30c0bae39b444130f20a67ed2cf54ecf66c003fa94bf0
NVDA,Missed Nvidia? Buy Oracle and 2 Other Beaten-Down AI Stocks Now.,,MarketWatch,Missed Nvidia? Buy Oracle and 2 Other Beaten-Down AI Stocks Now.,https://finnhub.io/api/news?id=63acbc96abbfdef8863101c032018ce2451a9091f4b4e03330c464c1823d17ad
NVDA,"NVIDIA Corp. stock rises Wednesday, outperforms market",,MarketWatch,"NVIDIA Corp. stock rises Wednesday, outperforms market",https://finnhub.io/api/news?id=ab3fb9a633cc93b92dc6516fb4f4a79d3e7d686a268b2c255a42a97c4669d159
NVDA,"Stunning rally in Big Tech drives Nasdaq to 20,000",,Finnhub,"The Nasdaq Composite Index hit 20,000 for the first time on Wednesday, putting an exclamation point on a year in which excitement over artificial intelligence and expectations of falling interest...",https://finnhub.io/api/news?id=4aba8f5873db36109eee7e982e02ac4c5ad112973313f766611f12bba84b3934
NVDA,"Stock Market Today: Nasdaq Closes Above 20,000 Level With Help From Tesla, Alphabet; Dow Jones Dips (Live Coverage)",,DowJones,"Stock Market Today: Nasdaq Closes Above 20,000 Level With Help From Tesla, Alphabet; Dow Jones Dips (Live Coverage)",https://finnhub.io/api/news?id=5de3db376621c3bdfc6ea767c28192fca90ea565143212fe5e20babc3819fb91
NVDA,Popular QQQ ETF on track for best day since surging after U.S. Election Day,,MarketWatch,Popular QQQ ETF on track for best day since surging after U.S. Election Day,https://finnhub.io/api/news?id=1dc807f505805b211ab2945f968fa1fa27d4f92ffe06d8b6e8bfdee86f13f0cc
NVDA,Nvidia Stock Rises. 3 Reasons to Look Past China’s Antitrust Probe.,,MarketWatch,Nvidia Stock Rises. 3 Reasons to Look Past China’s Antitrust Probe.,https://finnhub.io/api/news?id=4f41593c5011e6a164e4847cf65ea45eec2faec6a0ea62660f26ee2efc12a510
NVDA,Pioneer Disciplined Value Fund Q3 2024 Performance And Market Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2152882467/image_2152882467.jpg?io=getty-c-w1536,SeekingAlpha,"Pioneer Disciplined Value focuses on mispriced quality, sustainable US large-cap companies trading at attractive valuations with the goal of maximizing risk-adjusted returns.",https://finnhub.io/api/news?id=d4f3261fd93e6b78ad690012a471451ef57fa7e1bbef1712c590cb1c6e72d1b3
NVDA,"Get Ready for ‘Long Thinking,’ AI’s Next Leap Forward",,DowJones,"Get Ready for ‘Long Thinking,’ AI’s Next Leap Forward",https://finnhub.io/api/news?id=f1f749c1228440d5cb485732a318ada31524601fe4bf3d1d1912519663b423bd
NVDA,Is Nvidia the Top Artificial Intelligence (AI) Stock to Own in 2025?,https://g.foolcdn.com/editorial/images/800123/nvidia-voyager-headquarters.jpg,Yahoo,"Few stocks have done as consistently well as Nvidia (NASDAQ: NVDA) over the past two years.  Now the question is, can Nvidia three-peat and be a top performer in 2025?  2025 will likely be the most difficult year of the three, as Nvidia's growth is starting to slow (although it's still strong).",https://finnhub.io/api/news?id=eef57587f90b00e08206c6e2cc214f027b4b1e676d19e6ffe0fd39328bb5fe07
NVDA,Is NVIDIA Corporation (NVDA) Among the Best Aggressive Growth Stocks to Buy According to Hedge Funds?,https://s.yimg.com/ny/api/res/1.2/kZveoOmr3ngssVpudK1u4A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/aa94e059977d3251b8b0630718e013fc,Yahoo,"We recently compiled a list of the 12 Best Aggressive Growth Stocks To Buy According to Hedge Funds. In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against the other best aggressive growth stocks. For a large portion of investors who put money in the market, growth is the […]",https://finnhub.io/api/news?id=a7d1912584a72aeadd1fcd4a063bf7149190e51343a3f548a33736e09ca32c8a
NVDA,GM Is Restructuring Cruise. Tesla and Waymo Will Fight It Out for the U.S. Robotaxi Market.,,MarketWatch,GM Is Restructuring Cruise. Tesla and Waymo Will Fight It Out for the U.S. Robotaxi Market.,https://finnhub.io/api/news?id=e99c482a4ce87ba379e8ca109edd1e2b277e6a82e71f4be9066cf0c0409f6918
NVDA,"Nvidia and Tech Giants Outpace Entire Russell 2000, Jefferies Predicts Small-Cap Rally by 2025",https://media.zenfs.com/en/us.finance.gurufocus/03412812937b5e844d13e61d0b389761,Yahoo,Jefferies forecasts a 13.5% rise in the Russell 2000.,https://finnhub.io/api/news?id=ba94b44896239c7525765116d24c8fad66291ce06fe51e58519b69d9ff731b11
NVDA,An 'unfamiliar' era for investors has arrived after a 20-year 'regime': Morning Brief,https://s.yimg.com/ny/api/res/1.2/B4ThhhysAhf1IXXWMG6qMw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03ODc-/https://s.yimg.com/os/creatr-uploaded-images/2024-10/25b73cd0-9bbb-11ef-bfed-4f6a8404f37b,Yahoo,"As another CPI reading is set to show the continued challenge of reeling in inflation, RSM chief economist Joe Brusuelas says that things are different now — and explains what that means.",https://finnhub.io/api/news?id=41e9127390a54c323fcac5646ab0e2cebedd1d9de7c6304e554455b2e881b3db
NVDA,CEO Jensen Huang Just Delivered Fantastic News for Nvidia Investors,https://g.foolcdn.com/editorial/images/799192/ai-chip-image.png,Yahoo,"At this point, artificial intelligence (AI) has been discussed enough for investors to know it's a big deal.  The explosive growth in Nvidia's (NASDAQ: NVDA) business results and its stock price prove the point.  Huang has used the term ""sovereign AI"" in past discussions.",https://finnhub.io/api/news?id=2c37bab7a5984e8f9eaf3615f0fe44342e69ef90fd629a515be4018b324f923e
NVDA,Pioneer Disciplined Growth Fund Q3 2024 Performance And Market Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1305707642/image_1305707642.jpg?io=getty-c-w1536,SeekingAlpha,"Pioneer Disciplined Growth focuses on mispriced quality, sustainable US large-cap companies trading at attractive valuations with the goal of maximizing risk-adjusted returns.",https://finnhub.io/api/news?id=493fd0bb619284450c947ac1c9ba71107fe27b5b2fcffbbe564800c19bec905c
NVDA,Think Nvidia Is Expensive? This Chart Might Change Your Mind.,https://optimize.foolcdn.com/?url=https%3A%2F%2Fg.foolcdn.com%2Fmisc-assets/jester.png&w=400&op=resize,Yahoo,"The stock is up 179% year to date in 2024 and up 2,510% over the past five years, yet it isn't as costly as you might think.",https://finnhub.io/api/news?id=fd1925b4880caf419ad875dba67dcacb480a07fd7001e7ce5bd1f4d7a510cbb4
NVDA,US Supreme Court tosses case involving securities fraud suit against Nvidia,,Finnhub,The U.S. Supreme Court sidestepped on Wednesday a decision on whether to allow shareholders to proceed with a securities fraud lawsuit accusing artificial intelligence chipmaker Nvidia of misleading...,https://finnhub.io/api/news?id=dd1407412d0843cd384dacf65a7317bde566385f4cdedddae70f56d4f24198f7
NVDA,Dow Jones Reverses Lower On Inflation Report; Nvidia Rebounds From Critical Support Level,,DowJones,Dow Jones Reverses Lower On Inflation Report; Nvidia Rebounds From Critical Support Level,https://finnhub.io/api/news?id=3e0eaabaeae8897810397ea2ac01c6ae7b17cf434d31db3ba8d9be6054611795
NVDA,"Billionaire Battleground Stock: Philippe Laffont Is Dumping Wall Street's Leading Artificial Intelligence (AI) Stock, While Ole Andreas Halvorsen Can't Stop Buying It",https://g.foolcdn.com/editorial/images/800341/artificial-intelligence-ai-robot-big-data-bull-market-stock-chart-getty.jpg,Yahoo,"Prominent billionaire money managers have mixed views of Wall Street's AI darling, Nvidia.",https://finnhub.io/api/news?id=5c9191ddae97b3936bb44363da68e9cb562537653f21e32ee2242af694297aec
NVDA,Better Semiconductor Stock: TSMC vs. Nvidia,https://g.foolcdn.com/editorial/images/800423/person-specs-integrated-circuit.jpg,Yahoo,"The past two years have been absolutely stunning for semiconductor stocks, with the PHLX Semiconductor Sector index rising 81% during this period.  Artificial intelligence (AI) played a central role in this remarkable surge.  Nvidia (NASDAQ: NVDA) was one of the biggest beneficiaries of this rally, gaining close to 702% in the past two years as companies and governments have been buying its AI chips hand over fist.",https://finnhub.io/api/news?id=8fb6463bf7c6d2d487dcdaaf2ae4738bce6732f7ae545887537360bfaaaa09a3
NVDA,Should You Forget Nvidia and Buy This AI Stock Split Giant That's Soared More than 400% in 5 Years?,https://g.foolcdn.com/editorial/images/800410/gettyimages-1226994628.jpg,Yahoo,"Nvidia (NASDAQ: NVDA) has proved itself to be one of the early winners in the artificial intelligence (AI) revolution, increasing earnings in the triple digits in recent quarters and pledging to keep innovating to supercharge growth.  Stock performance has followed, with the shares soaring nearly 190% this year for the best performance in the Dow Jones Industrial Average -- Nvidia recently was invited to join this top benchmark.  After all of these gains, though -- in earnings and in stock price -- you may be wondering if Nvidia still is the best AI player on the block, or if you should forget about Nvidia and turn to another growth story.",https://finnhub.io/api/news?id=a339571fd008373a5dc208596d5de6a946e63b19feca1d6b035b4ccae7b0ebd6
NVDA,Pioneer Core Equity Fund Q3 2024 Performance And Market Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1974862297/image_1974862297.jpg?io=getty-c-w1536,SeekingAlpha,"Pioneer Core Equity focuses on high quality, sustainable US large-cap companies trading at attractive valuations with the goal of maximizing risk-adjusted returns over a full market cycle.",https://finnhub.io/api/news?id=08d96efd18bec7199c80f2a9307cc363a70020917a6d1dfb47e7ead59cd9e4f5
NVDA,"Dow Jones Futures: CPI Inflation Due As Palantir, Nvidia Bounce",,DowJones,"Dow Jones Futures: CPI Inflation Due As Palantir, Nvidia Bounce",https://finnhub.io/api/news?id=c1684baf44d271306a628bcdb4bcc360fb93a2447a670fb19a36ba518f66ab79
NVDA,Allspring Large Cap Growth Fund Q3 2024 Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/182180562/image_182180562.jpg?io=getty-c-w1536,SeekingAlpha,The Allspring Large Cap Growth Fund underperformed the Russell 1000 Growth Index during the third quarter of 2024. Click here to read the full commentary. ,https://finnhub.io/api/news?id=114db0ccb85d6ecb6e537dece5ce972a722d1287ab60a29e412e7ddb5c62cd58
NVDA,Bitcoin’s $100K Breakout Pause Likely Due to Liquidity Factors and Nvidia's Stalled Rally,https://cdn.sanity.io/images/s3y3vcno/production/772d1d0caa3e95bd0c4af852b06e562c75766a83-1280x850.jpg?auto=format,Yahoo,Slower inflow of liquidity and risk-off cues from NVDA might be holding back the upside.,https://finnhub.io/api/news?id=5d0fa66a0528740d82afa2634201189b9c647cef7d429b2b8e0335a4d7fefd85
NVDA,Allspring Growth Fund Q3 2024 Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2149367131/image_2149367131.jpg?io=getty-c-w1536,SeekingAlpha,The Allspring Growth Fund underperformed the Russell 3000 Growth Index during the third quarter of 2024. Click here to read the full commentary. ,https://finnhub.io/api/news?id=c07c5d471c9e7244ca4fd4fe14544139ed5e5eb49520f85f40fbbe47f86ccb92
NVDA,Allspring Emerging Markets Equity Income Fund Q3 2024 Commentary,,SeekingAlpha,,https://finnhub.io/api/news?id=b20212e36c0458763accb9eae1ff1f183a9692ea7cbd9fdb6392c38e63f3c41e
NVDA,Why Nvidia (NVDA) Stock Is Declining Again Today,https://s.yimg.com/ny/api/res/1.2/xtlS.VjuHR4pKRpFLOUG2A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/insidermonkey.com/4beabd482637ec7f5549a99b77c1d1cd,Yahoo,"NVIDIA Corporation (NASDAQ: NVDA) shares continued to slide on Tuesday, falling more than 3% after a Chinese regulator announced that it was investigating the chipmaker for possible violations of the country’s antimonopoly law. On Monday, December 9, the Chinese government announced that The State Administration for Market Regulation (SAMR) had initiated an investigation concerning Nvidia’s acquisition […]",https://finnhub.io/api/news?id=b21affd21753d9aa8f3c5b859d61ae651919cee6e0e613ad900bdbe1f1c4d982
NVDA,New AI leader outshines Magnificent 7 stocks in top funds list,,Yahoo,Most Magnificent 7 stocks are losing favor to a rising AI star,https://finnhub.io/api/news?id=3fc6db0e1c60849dd68644808c3e1b2273ac51d3122156c79c49936ab04a6998
NVDA,"Apple market cap, momentum, MicroStrategy: Market Takeaways",https://s.yimg.com/ny/api/res/1.2/0ChszH9mEZ7Kuh9IJ4qdGA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-12/d1517e20-b745-11ef-b60f-e330e56d85e5,Yahoo,"After US market indexes (^DJI, ^IXIC, ^GSPC) closed in negative territory for the second session in a row, Apple's (AAPL) market cap crossed past a record $3.7 trillion. Yahoo Finance markets and data editor Jared Blikre joins Josh Lipton on Asking for a Trend to explain the trading day's biggest themes, including Apple's new market cap, momentum reversal patterns, and MicroStrategy's (MSTR) stock activity in relation to bitcoin (BTC-USD). To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here. This post was written by Luke Carberry Mogan.",https://finnhub.io/api/news?id=783ec3f7aa1fdf1a1aa13e809edb49d9df73857ad0db9682950bb6e8cecbcea5
NVDA,"These Stocks Moved the Most Today: Nvidia, Oracle, Tesla, Walgreens, Super Micro, Boeing, Alaska Air, MongoDB, and More",https://media.zenfs.com/en/Barrons.com/12ea0f43d8f8307249a68d1cb2e0587e,Yahoo,"Nvidia stock extends losses after China launches an antitrust investigation into the chip maker, Oracle shares fall as earnings at the enterprise software company miss forecasts, and Tesla’s stock price target is raised at Morgan Stanley.",https://finnhub.io/api/news?id=e9b96d74d41facbecb8a6afb407e9478e5413e03db4fc87bccd1caa2dd98ec43
NVDA,Tracking Ole Andreas Halvorsen's Viking Global Portfolio - Q3 2024 Update,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/200502280/image_200502280.jpg?io=getty-c-w1536,SeekingAlpha,"Viking Global's 13F portfolio value increases to $27.44B with top holdings in U.S. Bancorp, Adobe, Apple, Philip Morris, and Visa. Check out the holdings in Q3.",https://finnhub.io/api/news?id=5efd2c4255a1a8e879cc8102b235c9f3e70681c08aaa35bd892aa269c29be0f0
NVDA,"Alphabet Surges 5%, Oracle Slides 8% on Missed Targets, Nvidia Slips 2.5%",https://media.zenfs.com/en/us.finance.gurufocus/7c3f7fce7ab9659e4746f66786c741f8,Yahoo,Stocks Hold Steady Ahead of Inflation Data; Alphabet Surges on Quantum Breakthrough,https://finnhub.io/api/news?id=53efde360ff8b65c94f27c9457cdc3613d70b648388d83b5f19351c7c541f75f
NVDA,The Year’s Best Dow Stock Not Named Nvidia,https://media.zenfs.com/en/Barrons.com/12ea0f43d8f8307249a68d1cb2e0587e,Yahoo,"Walmart  customers consider the retailer a happy place because of its low prices and “rollback” sales.  Nvidia  is the only stock in the  this year that has done better than Walmart, soaring nearly 175%.  The nearly unanimous answer from analysts is yes; 37 of the 41 sell-siders who follow the stock have Walmart rated a “Buy” or “Outperform,” compared with just three “Holds” and one “Sell.”",https://finnhub.io/api/news?id=b1df8fca8ed3adad6d32ea86de7f69528f33516937e0a89762158007910caa4c
NVDA,"These Stocks Are Moving the Most Today: Nvidia, Oracle, Tesla, C3.ai, Alaska Air, Planet Labs, MongoDB, and More",https://media.zenfs.com/en/Barrons.com/12ea0f43d8f8307249a68d1cb2e0587e,Yahoo,"Nvidia stock dips as China launches an antitrust investigation, Oracle shares fall as earnings at the enterprise software company miss forecasts, and C3.ai posts a narrower-than-expected quarterly loss but the stock tumbles on a disclosure the CEO is selling shares.",https://finnhub.io/api/news?id=ef5550c95117e718f7e1655b04f28e8ef6231eb3e5ab754fa3ce09a0575bc988
NVDA,"For ESGV, Ethics Is Not A Drag",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2152386308/image_2152386308.jpg?io=getty-c-w1536,SeekingAlpha,"Challenging a common prejudice, ESGV proves that some ethical principles in stock picking are not a drag on performance. Read the full ETF analysis here.",https://finnhub.io/api/news?id=564292357778d3dbef4ea1ba47eeb16f94d3b2f05ce01a2442a3230450c68889
NVDA,Nebius' Valuation Update After Backing From Nvidia,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/894977258/image_894977258.jpg?io=getty-c-w1536,SeekingAlpha,"Discover why Nebius is a compelling investment opportunity in the AI industry, with a potential equity value of $18.4 billion by 2025.",https://finnhub.io/api/news?id=5741f1fc8b581a52848cc890b092ba379de841b6759d2762472b8b9dee27beca
NVDA,Super Micro CEO Confident in Nasdaq Listing Amid Reporting Delays; Nvidia Partner's Stock Slumps,https://media.zenfs.com/en/us.finance.gurufocus/7accc684e6ccea4efa8f5d1b61e564d6,Yahoo,"SMCI, a partner of NVIDIA, is facing financial reporting delays",https://finnhub.io/api/news?id=0c6f42487f4a8be1c05e1a69a077ce8d10c66f53dd638b6341c9857dee615074
NVDA,"Nvidia Turns Lower, Dragging Down the Major Indexes",,Yahoo,"The S&P 500 was hovering around breakeven and the Nasdaq Composite was up just 0.2% shortly after noon ET.  The Dow was up 22 points, or less than 0.1%.  Nvidia stock was down 1.8%, while the SOXX ETF was down 2%.",https://finnhub.io/api/news?id=b80f7605ee98ef45e9f1f060ebeb90aa3810a205183e9d81a0aee8d0fef4924d
NVDA,Cloudflare expected to deal with 'a variety' of chip providers: CTO,https://s.yimg.com/ny/api/res/1.2/OcyDYQBVwHyqXHfcSgpqoQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-12/1918ebe0-b713-11ef-b7df-4bdde2a88ab3,Yahoo,"While AI demand continues to strengthen across industries — worrying Wall Street over whether chipmakers and operators can meet this demand — Cloudflare (NET) Chief Technology Officer John Graham-Cumming finds that ""what we're seeing is the real growth of actual AI applications."" Graham-Cumming sits down with Seana Smith and Madison Mills on Yahoo Finance's Catalysts for a conversation about the broader AI landscape, including the heightened demand for Nvidia's (NVDA) landmark chips going into 2025. ""Obviously, Nvidia really is absolutely by far the market leader. But we continue to look at other chip manufacturers, other chips that are out there. And I fully expect over the next few years that within the Cloudflare network, there will be a variety of different providers for a variety of different types of models,"" the Cloudflare CTO states. Graham-Cumming comments on the likelihood that his company will rely on several chip providers. To watch more expert insights and analysis on the latest market action, check out more Catalysts here. This post was written by Luke Carberry Mogan.",https://finnhub.io/api/news?id=8e3d7a9a97234ce0b4f11e1213338e2db058daa8da4e08de6c225f0892885a58
NVDA,Nvidia faces antitrust probe in China,https://www.verdict.co.uk/wp-content/uploads/2024/12/nv-shutterstock_1606529806.jpg,Yahoo,Chipmaker Nvidia is being scrutinised for its recent activities and its acquisition of Mellanox Technologies.,https://finnhub.io/api/news?id=dda95002e0056428e4a9ae3b8b2c7a93332ffa1c2b8ba684004a18613ff2db1a
NVDA,See Which Stocks Are  On The IBD Breakout Stocks Index,https://www.investors.com/wp-content/uploads/2019/03/Stock-Uptrend-33-adobe.jpg,https://www.investors.com,"Get alerts to potential breakout stocks, along with technical analysis of the stock charts to see the best time to buy and what telltale signs to look for.",https://finnhub.io/api/news?id=5513b42d4a764f92cea3fa1ab951fa77b86d8c0501435a96c57480f373ebfca3
NVDA,Dan Niles on Nvidia (NVDA): People Just Want to Believe ‘Santa Claus Rally’,https://s.yimg.com/ny/api/res/1.2/kZveoOmr3ngssVpudK1u4A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/aa94e059977d3251b8b0630718e013fc,Yahoo,"We recently published a list of 10 Buzzing AI Stocks This Week. In this article, we are going to take a look at where Nvidia Corp (NASDAQ:NVDA) stands against other buzzing AI stocks this Week. Paul Hickey, Bespoke Investment Group co-founder, said while talking to CNBC in a latest program that despite the market gains still […]",https://finnhub.io/api/news?id=8e2f6a8532f1fb3b558cfec9be0c26b9d13a0aefe2b606751530389206f81dde
NVDA,"Nvidia Stock Gains. What TSMC Sales, China Probe Mean for Chip Maker.",,Yahoo,"Nvidia stock rose Tuesday on the back of a sales boost for the chip maker’s key manufacturer, helping lift the shadow of an antitrust investigation in China.  Nvidia  shares were up 1.6% at $141.08 in early trading, as it continues in its range of between $135 and $145 of the past few weeks.  The stock fell 2.6% on Monday after China’s State Administration for Market Regulation said it had initiated an investigation into Nvidia due to a suspected violation of antimonopoly law.",https://finnhub.io/api/news?id=2a1634530424bb0b160ae23194637d14436e9faf891a73fa9676d247aa7ef29b
